system:index,CGIAR_Aridity_Index,CHELSA_BIO_Annual_Mean_Temperature,CHELSA_BIO_Annual_Precipitation,CHELSA_BIO_Isothermality,CHELSA_BIO_Max_Temperature_of_Warmest_Month,CHELSA_BIO_Mean_Diurnal_Range,CHELSA_BIO_Mean_Temperature_of_Coldest_Quarter,CHELSA_BIO_Mean_Temperature_of_Driest_Quarter,CHELSA_BIO_Mean_Temperature_of_Warmest_Quarter,CHELSA_BIO_Mean_Temperature_of_Wettest_Quarter,CHELSA_BIO_Min_Temperature_of_Coldest_Month,CHELSA_BIO_Precipitation_Seasonality,CHELSA_BIO_Precipitation_of_Coldest_Quarter,CHELSA_BIO_Precipitation_of_Driest_Month,CHELSA_BIO_Precipitation_of_Driest_Quarter,CHELSA_BIO_Precipitation_of_Warmest_Quarter,CHELSA_BIO_Precipitation_of_Wettest_Month,CHELSA_BIO_Precipitation_of_Wettest_Quarter,CHELSA_BIO_Temperature_Annual_Range,CHELSA_BIO_Temperature_Seasonality,CHELSA_exBIO_FrostChangeFrequency,CHELSA_exBIO_FrostDays,Cntry_O,Contnnt,EarthEnvCloudCover_Mean,EarthEnvTexture_Shannon_Index,EarthEnvTexture_Simpson_Index,EarthEnvTopoMed_Elevation,EarthEnvTopoMed_Slope,EsaCci_SnowProbability,FanEtAl_Depth_to_Water_Table_AnnualMean,GPWv4_Population_Density,HansenEtAl_TreeCover_Year2010,Lat,Lon,MODIS_GPP,MODIS_NDVI,Smpl_ID,WWF_Biome,.geo
00000000000000000043,6107.0,171.78347778320312,767.7803955078125,367.216552734375,265.2172546386719,82.33609771728516,96.31314849853516,96.31314849853516,223.76377868652344,223.76377868652344,41.00028610229492,98.83808898925781,19.998918533325195,5.999639511108398,19.998918533325195,533.0418701171875,187.3580322265625,533.0418701171875,224.21694946289062,4691.08642578125,0.0,0.0,China,EA,5391.0,19781.0,8213.0,1532.0,23.82081413269043,0.0,11.88573169708252,59.55232620239258,6.69290018081665,26.485,102.584,10866.33203125,4840.7939453125,CHLA553,1,"{""type"":""Point"",""coordinates"":[102.58400089448497,26.485000152781826]}"
00000000000000000046,6107.0,171.78347778320312,767.7803955078125,367.216552734375,265.2172546386719,82.33609771728516,96.31314849853516,96.31314849853516,223.76377868652344,223.76377868652344,41.00028610229492,98.83808898925781,19.998918533325195,5.999639511108398,19.998918533325195,533.0418701171875,187.3580322265625,533.0418701171875,224.21694946289062,4691.08642578125,0.0,0.0,China,EA,5391.0,19781.0,8213.0,1532.0,23.82081413269043,0.0,11.88573169708252,59.55232620239258,6.69290018081665,26.485,102.584,10866.33203125,4840.7939453125,CHLA541,1,"{""type"":""Point"",""coordinates"":[102.58400089448497,26.485000152781826]}"
00000000000000000049,6107.0,171.78347778320312,767.7803955078125,367.216552734375,265.2172546386719,82.33609771728516,96.31314849853516,96.31314849853516,223.76377868652344,223.76377868652344,41.00028610229492,98.83808898925781,19.998918533325195,5.999639511108398,19.998918533325195,533.0418701171875,187.3580322265625,533.0418701171875,224.21694946289062,4691.08642578125,0.0,0.0,China,EA,5391.0,19781.0,8213.0,1532.0,23.82081413269043,0.0,11.88573169708252,59.55232620239258,6.69290018081665,26.485,102.584,10866.33203125,4840.7939453125,CHLA557,1,"{""type"":""Point"",""coordinates"":[102.58400089448497,26.485000152781826]}"
0000000000000000004c,6107.0,171.78347778320312,767.7803955078125,367.216552734375,265.2172546386719,82.33609771728516,96.31314849853516,96.31314849853516,223.76377868652344,223.76377868652344,41.00028610229492,98.83808898925781,19.998918533325195,5.999639511108398,19.998918533325195,533.0418701171875,187.3580322265625,533.0418701171875,224.21694946289062,4691.08642578125,0.0,0.0,China,EA,5391.0,19781.0,8213.0,1532.0,23.82081413269043,0.0,11.88573169708252,59.55232620239258,6.69290018081665,26.485,102.584,10866.33203125,4840.7939453125,CHLA517,1,"{""type"":""Point"",""coordinates"":[102.58400089448497,26.485000152781826]}"
0000000000000000000c,9306.0,165.9025421142578,1108.128173828125,379.085693359375,243.3618621826172,80.38178253173828,98.2848892211914,98.2848892211914,215.12730407714844,215.12730407714844,31.32066535949707,77.8729248046875,39.9663200378418,11.999921798706055,39.9663200378418,619.5139770507812,228.79896545410156,619.5139770507812,212.0412139892578,4371.2802734375,0.0,0.0,China,EA,6513.0,20714.0,8611.0,1638.0,23.38495635986328,0.4423074424266815,5.690121650695801,95.53419494628906,66.24019622802734,25.3106,98.795,27422.91015625,7763.033203125,XL892,5,"{""type"":""Point"",""coordinates"":[98.79500017004777,25.31059779013368]}"
0000000000000000000d,9306.0,165.9025421142578,1108.128173828125,379.085693359375,243.3618621826172,80.38178253173828,98.2848892211914,98.2848892211914,215.12730407714844,215.12730407714844,31.32066535949707,77.8729248046875,39.9663200378418,11.999921798706055,39.9663200378418,619.5139770507812,228.79896545410156,619.5139770507812,212.0412139892578,4371.2802734375,0.0,0.0,China,EA,6513.0,20714.0,8611.0,1638.0,23.38495635986328,0.4423074424266815,5.690121650695801,95.53419494628906,66.24019622802734,25.3106,98.795,27422.91015625,7763.033203125,XL883,5,"{""type"":""Point"",""coordinates"":[98.79500017004777,25.31059779013368]}"
0000000000000000000e,9306.0,165.9025421142578,1108.128173828125,379.085693359375,243.3618621826172,80.38178253173828,98.2848892211914,98.2848892211914,215.12730407714844,215.12730407714844,31.32066535949707,77.8729248046875,39.9663200378418,11.999921798706055,39.9663200378418,619.5139770507812,228.79896545410156,619.5139770507812,212.0412139892578,4371.2802734375,0.0,0.0,China,EA,6513.0,20714.0,8611.0,1638.0,23.38495635986328,0.4423074424266815,5.690121650695801,95.53419494628906,66.24019622802734,25.3106,98.795,27422.91015625,7763.033203125,XL866,5,"{""type"":""Point"",""coordinates"":[98.79500017004777,25.31059779013368]}"
00000000000000000025,9306.0,165.9025421142578,1108.128173828125,379.085693359375,243.3618621826172,80.38178253173828,98.2848892211914,98.2848892211914,215.12730407714844,215.12730407714844,31.32066535949707,77.8729248046875,39.9663200378418,11.999921798706055,39.9663200378418,619.5139770507812,228.79896545410156,619.5139770507812,212.0412139892578,4371.2802734375,0.0,0.0,China,EA,6513.0,20714.0,8611.0,1638.0,23.38495635986328,0.4423074424266815,5.690121650695801,95.53419494628906,66.24019622802734,25.3106,98.795,27422.91015625,7763.033203125,XL884,5,"{""type"":""Point"",""coordinates"":[98.79500017004777,25.31059779013368]}"
00000000000000000188,9306.0,165.9025421142578,1108.128173828125,379.085693359375,243.3618621826172,80.38178253173828,98.2848892211914,98.2848892211914,215.12730407714844,215.12730407714844,31.32066535949707,77.8729248046875,39.9663200378418,11.999921798706055,39.9663200378418,619.5139770507812,228.79896545410156,619.5139770507812,212.0412139892578,4371.2802734375,0.0,0.0,China,EA,6513.0,20714.0,8611.0,1638.0,23.38495635986328,0.4423074424266815,5.690121650695801,95.53419494628906,66.24019622802734,25.3106,98.795,27422.91015625,7763.033203125,XL873,5,"{""type"":""Point"",""coordinates"":[98.79500017004777,25.31059779013368]}"
00000000000000000000,10301.0,140.164794921875,1074.8931884765625,240.529541015625,258.3141784667969,61.801963806152344,42.15119171142578,42.15119171142578,226.90953063964844,226.90953063964844,1.3728822469711304,88.5133056640625,33.9997673034668,9.999921798706055,33.9997673034668,704.4278564453125,244.1315460205078,704.4278564453125,256.9413146972656,6654.0576171875,0.6248600482940674,0.6248600482940674,China,EA,9093.0,17022.0,7767.0,1052.0,16.982498168945312,1.2115384340286255,9.51020622253418,184.4951629638672,34.13010025024414,30.925,103.482,10686.748046875,4440.25634765625,XL1420,5,"{""type"":""Point"",""coordinates"":[103.48200141923424,30.924998417314743]}"
00000000000000000001,10301.0,140.164794921875,1074.8931884765625,240.529541015625,258.3141784667969,61.801963806152344,42.15119171142578,42.15119171142578,226.90953063964844,226.90953063964844,1.3728822469711304,88.5133056640625,33.9997673034668,9.999921798706055,33.9997673034668,704.4278564453125,244.1315460205078,704.4278564453125,256.9413146972656,6654.0576171875,0.6248600482940674,0.6248600482940674,China,EA,9093.0,17022.0,7767.0,1052.0,16.982498168945312,1.2115384340286255,9.51020622253418,184.4951629638672,34.13010025024414,30.925,103.482,10686.748046875,4440.25634765625,XL1418,5,"{""type"":""Point"",""coordinates"":[103.48200141923424,30.924998417314743]}"
00000000000000000002,10301.0,140.164794921875,1074.8931884765625,240.529541015625,258.3141784667969,61.801963806152344,42.15119171142578,42.15119171142578,226.90953063964844,226.90953063964844,1.3728822469711304,88.5133056640625,33.9997673034668,9.999921798706055,33.9997673034668,704.4278564453125,244.1315460205078,704.4278564453125,256.9413146972656,6654.0576171875,0.6248600482940674,0.6248600482940674,China,EA,9093.0,17022.0,7767.0,1052.0,16.982498168945312,1.2115384340286255,9.51020622253418,184.4951629638672,34.13010025024414,30.925,103.482,10686.748046875,4440.25634765625,XL1417,5,"{""type"":""Point"",""coordinates"":[103.48200141923424,30.924998417314743]}"
00000000000000000003,10301.0,140.164794921875,1074.8931884765625,240.529541015625,258.3141784667969,61.801963806152344,42.15119171142578,42.15119171142578,226.90953063964844,226.90953063964844,1.3728822469711304,88.5133056640625,33.9997673034668,9.999921798706055,33.9997673034668,704.4278564453125,244.1315460205078,704.4278564453125,256.9413146972656,6654.0576171875,0.6248600482940674,0.6248600482940674,China,EA,9093.0,17022.0,7767.0,1052.0,16.982498168945312,1.2115384340286255,9.51020622253418,184.4951629638672,34.13010025024414,30.925,103.482,10686.748046875,4440.25634765625,XL1416,5,"{""type"":""Point"",""coordinates"":[103.48200141923424,30.924998417314743]}"
00000000000000000186,10301.0,140.164794921875,1074.8931884765625,240.529541015625,258.3141784667969,61.801963806152344,42.15119171142578,42.15119171142578,226.90953063964844,226.90953063964844,1.3728822469711304,88.5133056640625,33.9997673034668,9.999921798706055,33.9997673034668,704.4278564453125,244.1315460205078,704.4278564453125,256.9413146972656,6654.0576171875,0.6248600482940674,0.6248600482940674,China,EA,9093.0,17022.0,7767.0,1052.0,16.982498168945312,1.2115384340286255,9.51020622253418,184.4951629638672,34.13010025024414,30.925,103.482,10686.748046875,4440.25634765625,XL1414,5,"{""type"":""Point"",""coordinates"":[103.48200141923424,30.924998417314743]}"
00000000000000000032,7366.0,70.8538589477539,433.1766357421875,275.4404602050781,182.33692932128906,69.68230438232422,-15.961332321166992,-15.961332321166992,154.1367950439453,126.87091827392578,-70.64806365966797,63.53757095336914,9.083770751953125,3.016724109649658,9.083770751953125,143.05459594726562,76.58495330810547,202.53756713867188,252.9849853515625,6247.9375,141.2346954345703,141.2346954345703,China,EA,6475.0,20107.0,8483.0,2903.0,11.37846851348877,2.5576913356781006,8.708274841308594,12.320295333862305,54.13880157470703,29.8036,95.8672,6303.490234375,6638.64208984375,XL1932,5,"{""type"":""Point"",""coordinates"":[95.86719900936575,29.803601388888897]}"
00000000000000000033,7366.0,70.8538589477539,433.1766357421875,275.4404602050781,182.33692932128906,69.68230438232422,-15.961332321166992,-15.961332321166992,154.1367950439453,126.87091827392578,-70.64806365966797,63.53757095336914,9.083770751953125,3.016724109649658,9.083770751953125,143.05459594726562,76.58495330810547,202.53756713867188,252.9849853515625,6247.9375,141.2346954345703,141.2346954345703,China,EA,6475.0,20107.0,8483.0,2903.0,11.37846851348877,2.5576913356781006,8.708274841308594,12.320295333862305,54.13880157470703,29.8036,95.8672,6303.490234375,6638.64208984375,XL577,5,"{""type"":""Point"",""coordinates"":[95.86719900936575,29.803601388888897]}"
00000000000000000037,12527.0,159.01425170898438,1051.469970703125,238.7001190185547,293.5667419433594,69.18942260742188,49.619361877441406,49.619361877441406,261.4930419921875,256.00653076171875,3.707510232925415,59.992923736572266,65.11497497558594,21.049528121948242,65.11497497558594,419.00439453125,178.44439697265625,521.2839965820312,289.8592224121094,7692.619140625,0.05719926953315735,0.07364241778850555,China,EA,7648.0,19875.0,8305.0,536.5,8.70075798034668,0.04326920583844185,14.56219482421875,7.688314437866211,2.302799940109253,29.893,110.029,9209.275390625,4696.3271484375,XL2486,1,"{""type"":""Point"",""coordinates"":[110.02900073623822,29.893001905909447]}"
0000000000000000003b,12527.0,159.01425170898438,1051.469970703125,238.7001190185547,293.5667419433594,69.18942260742188,49.619361877441406,49.619361877441406,261.4930419921875,256.00653076171875,3.707510232925415,59.992923736572266,65.11497497558594,21.049528121948242,65.11497497558594,419.00439453125,178.44439697265625,521.2839965820312,289.8592224121094,7692.619140625,0.05719926953315735,0.07364241778850555,China,EA,7648.0,19875.0,8305.0,536.5,8.70075798034668,0.04326920583844185,14.56219482421875,7.688314437866211,2.302799940109253,29.893,110.029,9209.275390625,4696.3271484375,XL1779,1,"{""type"":""Point"",""coordinates"":[110.02900073623822,29.893001905909447]}"
0000000000000000001a,12773.0,145.330810546875,1192.4185791015625,247.58694458007812,263.2896423339844,65.42117309570312,45.538089752197266,45.538089752197266,233.1821746826172,207.63937377929688,-0.9455314874649048,56.67150115966797,101.10183715820312,29.033891677856445,101.10183715820312,418.5563049316406,197.21878051757812,582.64013671875,264.2351989746094,6803.5947265625,12.991888999938965,13.008330345153809,China,EA,8324.0,19194.0,8412.0,1175.5,13.812347412109375,2.423077344894409,6.746986389160156,20.36187744140625,55.2859001159668,26.396,108.261,12725.6953125,5518.0986328125,XL2857,1,"{""type"":""Point"",""coordinates"":[108.26099838225431,26.3960009548561]}"
00000000000000000197,12773.0,145.330810546875,1192.4185791015625,247.58694458007812,263.2896423339844,65.42117309570312,45.538089752197266,45.538089752197266,233.1821746826172,207.63937377929688,-0.9455314874649048,56.67150115966797,101.10183715820312,29.033891677856445,101.10183715820312,418.5563049316406,197.21878051757812,582.64013671875,264.2351989746094,6803.5947265625,12.991888999938965,13.008330345153809,China,EA,8324.0,19194.0,8412.0,1175.5,13.812347412109375,2.423077344894409,6.746986389160156,20.36187744140625,55.2859001159668,26.396,108.261,12725.6953125,5518.0986328125,XL3417,1,"{""type"":""Point"",""coordinates"":[108.26099838225431,26.3960009548561]}"
0000000000000000004a,13354.0,165.52549743652344,1936.2646484375,179.16543579101562,283.7516174316406,44.2681770324707,70.47014617919922,71.6612548828125,261.5947265625,218.64918518066406,36.67155075073242,57.65357971191406,201.68301391601562,43.13322448730469,145.4996337890625,820.1162719726562,309.0499572753906,842.115966796875,247.08006286621094,7005.70458984375,0.0,0.0,China,EA,7162.0,14938.0,7347.0,377.0,7.666463851928711,2.625000476837158,72.99290466308594,75.63499450683594,51.09270095825195,28.293,120.957,22238.373046875,6474.07275390625,DGD03,1,"{""type"":""Point"",""coordinates"":[120.95699995173699,28.29300064321515]}"
0000000000000000004f,13354.0,165.52549743652344,1936.2646484375,179.16543579101562,283.7516174316406,44.2681770324707,70.47014617919922,71.6612548828125,261.5947265625,218.64918518066406,36.67155075073242,57.65357971191406,201.68301391601562,43.13322448730469,145.4996337890625,820.1162719726562,309.0499572753906,842.115966796875,247.08006286621094,7005.70458984375,0.0,0.0,China,EA,7162.0,14938.0,7347.0,377.0,7.666463851928711,2.625000476837158,72.99290466308594,75.63499450683594,51.09270095825195,28.293,120.957,22238.373046875,6474.07275390625,ZJ978,1,"{""type"":""Point"",""coordinates"":[120.95699995173699,28.29300064321515]}"
0000000000000000000f,7876.0,241.0844268798828,1182.7828369140625,273.8104553222656,295.4968566894531,37.342681884765625,188.98056030273438,188.98056030273438,279.25970458984375,276.4383239746094,159.11538696289062,83.73181915283203,31.000280380249023,9.0,31.000280380249023,521.3246459960938,260.4869079589844,696.4264526367188,136.38148498535156,3346.247314453125,0.0,0.0,China,EA,7573.0,25630.0,9186.0,170.0,4.46928596496582,0.0,0.5432573556900024,21.77836036682129,52.02840042114258,19.1146,109.084,15483.369140625,6380.99853515625,XL1466,1,"{""type"":""Point"",""coordinates"":[109.08400128638567,19.11460107165272]}"
00000000000000000021,7876.0,241.0844268798828,1182.7828369140625,273.8104553222656,295.4968566894531,37.342681884765625,188.98056030273438,188.98056030273438,279.25970458984375,276.4383239746094,159.11538696289062,83.73181915283203,31.000280380249023,9.0,31.000280380249023,521.3246459960938,260.4869079589844,696.4264526367188,136.38148498535156,3346.247314453125,0.0,0.0,China,EA,7573.0,25630.0,9186.0,170.0,4.46928596496582,0.0,0.5432573556900024,21.77836036682129,52.02840042114258,19.1146,109.084,15483.369140625,6380.99853515625,XL1850,1,"{""type"":""Point"",""coordinates"":[109.08400128638567,19.11460107165272]}"
00000000000000000074,10216.0,165.41514587402344,1251.822509765625,239.1109161376953,321.72979736328125,72.421875,57.17424774169922,61.282020568847656,282.43170166015625,261.7453918457031,18.849990844726562,46.517818450927734,155.1505126953125,40.0501708984375,134.1505126953125,360.2350769042969,186.11753845214844,518.386962890625,302.87982177734375,8063.0595703125,0.0,0.0,Japan,EA,6558.0,23213.0,8812.0,10.0,0.446174293756485,0.17307694256305695,0.6246942281723022,1897.6866455078125,0.06480000168085098,34.8,134.822,,4223.515625,NIESD0440,4,"{""type"":""Point"",""coordinates"":[134.82199945339107,34.80000182376974]}"
00000000000000000075,11713.0,155.39381408691406,1294.1021728515625,218.99404907226562,295.8138732910156,62.32790756225586,52.10358810424805,56.78073501586914,263.0446472167969,197.8440704345703,11.203858375549316,42.852718353271484,150.0167236328125,44.0,132.033447265625,368.00054931640625,184.0170135498047,496.017578125,284.6100158691406,7536.3046875,0.0,0.0,Japan,EA,5809.0,21052.0,8676.0,19.5,1.082140326499939,0.9519229531288147,0.041311994194984436,1225.829345703125,8.242500305175781,36.057,140.176,,4174.22021484375,NIESD0306,4,"{""type"":""Point"",""coordinates"":[140.17600195635404,36.05700011523087]}"
00000000000000000076,11713.0,155.39381408691406,1294.1021728515625,218.99404907226562,295.8138732910156,62.32790756225586,52.10358810424805,56.78073501586914,263.0446472167969,197.8440704345703,11.203858375549316,42.852718353271484,150.0167236328125,44.0,132.033447265625,368.00054931640625,184.0170135498047,496.017578125,284.6100158691406,7536.3046875,0.0,0.0,Japan,EA,5809.0,21052.0,8676.0,19.5,1.082140326499939,0.9519229531288147,0.041311994194984436,1225.829345703125,8.242500305175781,36.057,140.176,,4174.22021484375,NIESD0188,4,"{""type"":""Point"",""coordinates"":[140.17600195635404,36.05700011523087]}"
00000000000000000175,9905.0,76.58537292480469,936.4534301757812,222.60781860351562,251.40054321289062,77.03189849853516,-52.70573425292969,-52.70573425292969,201.26693725585938,201.26693725585938,-94.64253997802734,9.790979385375977,193.85110473632812,62.95036697387695,193.85110473632812,269.8346252441406,92.93391418457031,269.8346252441406,346.0430908203125,9253.2802734375,80.98356628417969,142.0,Canada,EA,6881.0,22380.0,8828.0,334.0,0.6746014356613159,20.31730842590332,13.67973518371582,72.34024810791016,1.2728999853134155,43.528,-80.229,,2980.73779296875,BIOUG08939-G03,4,"{""type"":""Point"",""coordinates"":[-80.22899784189946,43.52800097522677]}"
00000000000000000077,14681.0,203.7039031982422,2398.93359375,752.8844604492188,243.7113494873047,58.20390701293945,197.01747131347656,202.32861328125,209.85169982910156,209.85169982910156,166.40345764160156,14.661255836486816,575.2823486328125,172.76695251464844,523.2835693359375,763.2333374023438,285.6833801269531,763.2333374023438,77.30789184570312,435.87493896484375,0.0,0.0,Malaysia,EA,8525.0,18935.0,8151.0,1157.5,14.582329750061035,0.0,14.907402992248535,62.336585998535156,85.71109771728516,5.44,116.45,25585.263671875,6712.02001953125,XL1978,10,"{""type"":""Point"",""coordinates"":[116.44999923477502,5.4400007258797425]}"
00000000000000000078,14681.0,203.7039031982422,2398.93359375,752.8844604492188,243.7113494873047,58.20390701293945,197.01747131347656,202.32861328125,209.85169982910156,209.85169982910156,166.40345764160156,14.661255836486816,575.2823486328125,172.76695251464844,523.2835693359375,763.2333374023438,285.6833801269531,763.2333374023438,77.30789184570312,435.87493896484375,0.0,0.0,Malaysia,EA,8525.0,18935.0,8151.0,1157.5,14.582329750061035,0.0,14.907402992248535,62.336585998535156,85.71109771728516,5.44,116.45,25585.263671875,6712.02001953125,XL1976,10,"{""type"":""Point"",""coordinates"":[116.44999923477502,5.4400007258797425]}"
00000000000000000079,14681.0,203.7039031982422,2398.93359375,752.8844604492188,243.7113494873047,58.20390701293945,197.01747131347656,202.32861328125,209.85169982910156,209.85169982910156,166.40345764160156,14.661255836486816,575.2823486328125,172.76695251464844,523.2835693359375,763.2333374023438,285.6833801269531,763.2333374023438,77.30789184570312,435.87493896484375,0.0,0.0,Malaysia,EA,8525.0,18935.0,8151.0,1157.5,14.582329750061035,0.0,14.907402992248535,62.336585998535156,85.71109771728516,5.44,116.45,25585.263671875,6712.02001953125,XL1977,10,"{""type"":""Point"",""coordinates"":[116.44999923477502,5.4400007258797425]}"
0000000000000000007a,14681.0,203.7039031982422,2398.93359375,752.8844604492188,243.7113494873047,58.20390701293945,197.01747131347656,202.32861328125,209.85169982910156,209.85169982910156,166.40345764160156,14.661255836486816,575.2823486328125,172.76695251464844,523.2835693359375,763.2333374023438,285.6833801269531,763.2333374023438,77.30789184570312,435.87493896484375,0.0,0.0,Malaysia,EA,8525.0,18935.0,8151.0,1157.5,14.582329750061035,0.0,14.907402992248535,62.336585998535156,85.71109771728516,5.44,116.45,25585.263671875,6712.02001953125,XL1975,10,"{""type"":""Point"",""coordinates"":[116.44999923477502,5.4400007258797425]}"
0000000000000000007c,9247.0,16.58220100402832,481.29241943359375,176.5072784423828,161.43287658691406,46.328739166259766,-76.18660736083984,32.7476806640625,123.12195587158203,121.68980407714844,-101.04205322265625,23.776630401611328,102.1361312866211,26.017004013061523,80.01780700683594,157.9689178466797,55.96731185913086,157.98565673828125,262.4749450683594,7393.97216796875,55.983516693115234,198.9835205078125,Norway,EU,5967.0,23390.0,8918.0,72.0,10.217144966125488,47.346153259277344,2.6696650981903076,5.754822254180908,65.62249755859375,70.0137,23.5547,6089.5341796875,3782.007568359375,Finnmark77,11,"{""type"":""Point"",""coordinates"":[23.55470189550986,70.01370120687399]}"
0000000000000000007d,7753.0,16.729690551757812,362.22430419921875,177.0148162841797,167.34814453125,48.34933090209961,-80.0365219116211,-16.155576705932617,127.1054916381836,126.91515350341797,-105.7890625,31.536117553710938,71.26817321777344,17.083738327026367,55.25119400024414,133.26873779296875,50.11748504638672,138.3859405517578,273.13720703125,7695.2353515625,55.033226013183594,200.03404235839844,Norway,EU,5955.0,23907.0,9028.0,62.5,2.4604406356811523,45.487178802490234,2.202838659286499,5.75482177734375,68.23719787597656,69.8446,23.3735,5516.10107421875,4014.927490234375,Finnmark89,11,"{""type"":""Point"",""coordinates"":[23.37350186510204,69.84459871762415]}"
0000000000000000007e,8236.0,13.89086627960205,345.4528503417969,177.58555603027344,166.1399383544922,48.98454666137695,-83.751708984375,-19.153470993041992,125.38384246826172,124.82369995117188,-109.69635772705078,31.147340774536133,68.06733703613281,16.049991607666016,52.117027282714844,124.20028686523438,46.083518981933594,132.15057373046875,275.8362731933594,7761.5068359375,56.0,202.999755859375,Norway,EU,6044.0,22897.0,8919.0,105.5,0.8525092601776123,43.41666793823242,5.874374866485596,5.754822254180908,41.41379928588867,69.8228,23.4788,5989.986328125,3993.904052734375,Finnmark12,11,"{""type"":""Point"",""coordinates"":[23.478799077378106,69.82279817257385]}"
0000000000000000007f,13245.0,-15.306755065917969,475.1153564453125,228.1593475341797,130.5446319580078,59.87023162841797,-104.76179504394531,-39.523067474365234,84.71613311767578,84.71613311767578,-131.8607177734375,44.541996002197266,88.0,18.016477584838867,58.032955169677734,211.0823974609375,73.03295135498047,211.0823974609375,262.4053649902344,7084.52685546875,82.00029754638672,250.99978637695312,Norway,EU,7625.0,23067.0,8906.0,1319.5,7.807144641876221,53.61224365234375,0.3654080331325531,1.9906383752822876,0.04859999939799309,61.9717,9.83606,2130.66357421875,1078.280029296875,ATNA477,11,"{""type"":""Point"",""coordinates"":[9.836059008632002,61.97169907968118]}"
00000000000000000080,11798.0,-6.289498805999756,410.7492980957031,227.19598388671875,140.11788940429688,59.81862258911133,-96.12834930419922,-30.490890502929688,94.2646713256836,94.2646713256836,-123.17294311523438,43.5865364074707,75.9663314819336,15.999737739562988,51.966278076171875,178.88327026367188,61.966575622558594,178.88327026367188,263.29083251953125,7116.75341796875,81.96678161621094,239.93333435058594,Norway,EU,7352.0,20156.0,8549.0,1165.0,4.689485549926758,52.07143020629883,3.861304759979248,1.990638017654419,0.38580000400543213,61.9814,9.8048,2644.07470703125,1465.2979736328125,ATNA294,11,"{""type"":""Point"",""coordinates"":[9.804800710247347,61.981402083573485]}"
00000000000000000081,14453.0,52.20262908935547,1040.615478515625,236.3053436279297,186.4847412109375,56.34428787231445,-26.605667114257812,70.9394302368164,143.84214782714844,69.222412109375,-51.953773498535156,21.28116798400879,238.56637573242188,55.13341522216797,174.43348693847656,259.71649169921875,119.2998046875,349.7660217285156,238.4385223388672,6415.94189453125,101.78423309326172,160.19900512695312,Norway,EU,6269.0,24665.0,9102.0,155.0,4.437255859375,41.58888626098633,3.5379464626312256,616.1821899414062,38.44089889526367,63.397,10.555,8916.3193359375,4434.2421875,TRD-CH301,6,"{""type"":""Point"",""coordinates"":[10.55499987147908,63.397001681303564]}"
00000000000000000082,12926.0,51.918880462646484,840.5440063476562,235.64695739746094,188.77523803710938,57.26084899902344,-28.437028884887695,71.18629455566406,145.2388458251953,69.12186431884766,-54.218997955322266,22.168298721313477,188.36968994140625,44.083717346191406,139.26815795898438,218.3521270751953,100.16796112060547,284.604248046875,242.99423217773438,6546.57861328125,97.86663818359375,161.18301391601562,Norway,EU,6546.0,,,157.0,0.0,,0.015147342346608639,38.9683837890625,3.470099925994873,63.274,10.561,3357.406005859375,1814.4027099609375,TRD-CH273,6,"{""type"":""Point"",""coordinates"":[10.561001821497019,63.27400183784532]}"
00000000000000000084,10359.0,65.10301208496094,1080.2763671875,228.30076599121094,210.88372802734375,61.342063903808594,-27.07139015197754,36.5030632019043,164.569580078125,83.2466812133789,-57.805973052978516,28.580331802368164,191.9154510498047,55.98298263549805,180.88282775878906,270.76470947265625,137.9157257080078,391.763916015625,268.689697265625,7153.1806640625,103.03321838378906,145.01675415039062,Norway,EU,6193.0,24177.0,9053.0,109.0,1.981367588043213,35.2259635925293,36.69718933105469,63.966835021972656,58.74039840698242,59.5409,10.4285,10241.0,6019.18359375,CH-OSF154,6,"{""type"":""Point"",""coordinates"":[10.428499633693876,59.54090040421412]}"
00000000000000000093,10552.0,-0.055586207658052444,391.1000671386719,226.78350830078125,146.66932678222656,59.818756103515625,-90.0453109741211,-24.337331771850586,100.78874969482422,100.77244567871094,-117.10103607177734,44.283973693847656,70.1497573852539,16.016721725463867,51.116844177246094,168.5004119873047,59.18354034423828,168.54978942871094,263.7703552246094,7136.06689453125,81.0164566040039,231.1824493408203,Norway,EU,7087.0,23412.0,8942.0,1044.5,5.101898193359375,50.45408248901367,1.6343973875045776,1.990638017654419,9.149999618530273,61.9935,9.80343,4330.60009765625,2565.755859375,ATNA467,11,"{""type"":""Point"",""coordinates"":[9.803431766223941,61.99349962473148]}"
00000000000000000098,13605.0,62.488338470458984,846.2116088867188,235.76217651367188,194.08963012695312,55.06916046142578,-14.89510726928711,80.7242660522461,152.82931518554688,79.42884826660156,-39.48966598510742,22.88788414001465,200.05311584472656,43.0173225402832,137.05226135253906,202.0187530517578,99.01789093017578,285.0871887207031,233.57928466796875,6306.8662109375,142.9997100830078,142.9997100830078,Norway,EU,5817.0,22268.0,8856.0,7.0,0.8364341259002686,21.877777099609375,0.7476001381874084,616.1821899414062,10.804200172424316,63.429,10.379,5178.013671875,2913.06689453125,TRD-CH168,6,"{""type"":""Point"",""coordinates"":[10.378999152899574,63.42900019046309]}"
